,Title,Episodes,Average Score (Out of 100),Popularity,Is Adult,Country of Origin,Source,Genres,Start Date,End Date,Description,Season,Season Year,Duration,Type
1877,Captain Tsubasa: Saikyou no Teki! Holland Youth,1.0,63.0,1126,False,JP,,"['Action', 'Sports']",16/12/1995,16/12/1995,"The last Captain Tsubasa movie is about the match between Japan and Holland. After the Japanese team lost two games against this apparently supreme opponent, their confidence is at its lowest point and even Hyuga, having a hurt leg, is desperate. Thus the management tries everything to convince Wakabayashi (living in Germany) and Tsubasa (living in Brazil) to come to Holland and to help them, but both deny. Only in the second half of the third game Tsubasa appears and joins the team, giving them back their confidence and strength. With Tsubasa Ozora as their captain again, the last game ends 11:1 for Japan.
<br><br>
(Source: Anime News Network)",WINTER,1995.0,47.0,OVA
1878,Digimon X-Evolution,1.0,65.0,3700,False,JP,ORIGINAL,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",3/1/2005,3/1/2005,"A virtual world was created by the present-day network called the ""Digital World"". The ""Digital Monster"", which is a digital life object, was born, and the host computer Yggdrasil managed the different Digital World areas. However, it developed the X Program of fear to eliminate all Digimon in the old world and develop a new Digital World for only certain Digimon... Now, the greatest crisis ever approaches the Digital World.<br>
The X-Digimon, a new type of Digital Monster, is hunted by the Royal Knights who protect the Digital Worlds. Their master, the network overseer Yggdrasil, seeks to set in motion Project Ark to renew the Digital Worlds and create new Digimon, but at the cost of all other digital life. This new X-Digimon will seek out the answers to its own existance as it tries to protect the life of all Digimon, and in the process it will change the Digital Worlds forever.
<br><br>
(Source: Anime News Network)",WINTER,2005.0,80.0,MOVIE
1879,Yuu☆Yuu☆Hakusho: Eizou Hakusho,2.0,69.0,3455,False,JP,MANGA,"['Action', 'Adventure', 'Supernatural']",21/9/1994,5/10/1994,"These are two recap specials that focus on Team Urameshi's matches in the Dark Tournament, with a few character songs playing in the background. <br><br>
There are also two shorts at the end of each episode, both of which are about 1:20 long.<br><br>
Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Gekan<br>
-Group Photo<br><br>
Eizou Hakusho Series: Ankoku Bujutsukai no Shou - Joukan<br>
-Koto's Interview",FALL,1994.0,26.0,OVA
1880,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,4.0,68.0,2831,False,JP,MANGA,"['Action', 'Adventure', 'Comedy', 'Supernatural']",16/12/1995,7/2/1996,"Eizou Hakusho II actually consists of four separate volumes. Each volume focuses around one of the main characters; Yusuke, Kurama, Hiei, or Kuwabara. Each episode is basically recap about the specific character's involvement in the series.<br><br>
The beginning of each episode also contains a short music video about the specific character, with a song by its seiyuu.",WINTER,1995.0,23.0,OVA
1881,Chouja Raideen,38.0,52.0,607,False,JP,ORIGINAL,"['Adventure', 'Mecha', 'Sci-Fi']",2/10/1996,25/6/1997,"Hishou, Ginga, Ace, Hayate, and Ikazuchi all work at a studio doing various idol-related jobs at the request of their manager, Reiko. But in reality, These five teenagers are really the Reideens, a group of superheros who fight the Super Devils sent by Lushu, a mysterious being. Little do the Reideens know, these Super Devils are being sent for a more important purpose...
<br><br>
(Source: Anime News Network)",FALL,1996.0,25.0,TV
1882,Yuusha Raideen,50.0,52.0,1007,False,JP,ORIGINAL,"['Adventure', 'Mecha', 'Sci-Fi']",4/4/1975,26/3/1976,"After a slumber of 12 millennia, the Demon Empire returns to seize control of the Earth. Reideen, the giant robot-like protector of the lost continent of Mu, senses the evil presence and awakens within its golden pyramid, revealing to young Japanese boy Akira Hibiki that he is the one descendant of the ancient Mu people who must help Reideen save Earth.<br><br>
He was assisted by his friends, token girl Mari Sakurano (daughter of a scientist fighting the Demon Empire) and several members of his high school soccer team. <br><br>
(Source: AniDB)",SPRING,1975.0,20.0,TV
1883,true tears,13.0,68.0,31968,False,JP,ORIGINAL,"['Drama', 'Romance']",6/1/2008,30/3/2008,"Shinichiro is a student living in what would be a dream come true for most high school boys, but for him is mostly a frustration. A well liked girl in school named Hiromi has lived in his house for a year along with his family. Her father was a close friend of the family, and when he died they immediately took her in. She is popular and well liked, always smiles, is talented in sports- but Shinichiro knows there must be tears inside her. Having an artistic tendency, he makes watercolours of her and thinks about wishing to ease her tears. Yet he cannot bring up the nerve to talk to her even in his own home. She, too, is quiet and withdrawn in their house, quite unlike at school. Shinichiro is also distracted by teasing from his friend Nobuse for watching Hiromi from afar, a curse of bad luck from a strange girl named Noe, and being forced to perform Muhiga dancing. By helping Noe he hopes to ease his own problems, yet he seems to have difficulty helping himself.
<br><br>
(Source: Anime News Network)",WINTER,2008.0,24.0,TV
1884,Kaibutsu Oujo,25.0,64.0,10934,False,JP,MANGA,"['Action', 'Comedy', 'Horror', 'Supernatural']",13/4/2007,28/9/2007,"When Hiro Hiyorimi tries to save a beautiful young woman from certain death, he ends up a dead hero himself! However, since the drop-dead girl is Hime, daughter of the King of the Monsters, his ""reward"" is to come back as a not-quite-living soldier in her honor guard of horror! That means helping fight off the army of supernatural monstrosities Hime's siblings are unleashing against her in hopes of moving up the ladder of succession.<br><br>
And if facing off with vampires and zombies isn't bad enough, how can anyone be prepared for the REALLY weird ones, like were-sharks, pandas and killer dumplings? This sure as hell isn't the afterlife Hiro was hoping for, but the really sad part is that Hime is the good girl in all of this... or at least as close to good as you can come when you're on the wrong side of the gates of hell!<br><br>
(Source: RightStuf)",SPRING,2007.0,24.0,TV
1885,Bokusatsu Tenshi Dokuro-chan 2,2.0,61.0,15300,False,JP,LIGHT_NOVEL,"['Comedy', 'Ecchi', 'Supernatural']",11/8/2007,10/11/2007,"The life of the once ordinary middle school student Sakura Kusakabe changed when an angel by the name of Dokuro-chan moved into his house. This heartwarming story of love, desire and... bloodshed continues as Sakuras normal everyday life slowly crumbles into a bloody mess.
<br><br>
(Source: Anime News Network)",SUMMER,2007.0,26.0,OVA
1886,Inukami! THE MOVIE: Tokumei Reiteki Sousakan Karina Shirou!,1.0,64.0,2194,False,JP,LIGHT_NOVEL,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']",21/4/2007,21/4/2007,"In 2007, the Punishment of Sexual Perversions Law came into effect. The city is surrounded by a squadron wearing protective suits and they begin to arrest any who look like perversions. No wonder that Inukami Master Keita and Inukami Yoko are wanted for Class A perversions. What will happen to Keita, Yoko, Kaoru's Inukami, and the other lovely perversions? What about Karina?<br><br>
(Source: AniDB)",SPRING,2007.0,27.0,MOVIE
1887,Mari Iyagi,1.0,51.0,671,False,KR,,"['Drama', 'Fantasy', 'Mystery']",18/1/2002,18/1/2002,"When office worker Nam-woo receives a package from childhood friend Jun-ho it transports him back to their last summer together. Back to their hometown in a small fishing village it the last few days before Jun-ho left for boarding school in Seoul. When a marble and an abandoned lighthouse had the power to transport him to a fantastic world where a mysterious flying girl named Mari lived.
<br><br>
(Source: Anime News Network)",,,80.0,MOVIE
1888,Famiresu Senshi Purin,3.0,55.0,629,True,JP,VISUAL_NOVEL,"['Action', 'Comedy', 'Hentai', 'Mahou Shoujo', 'Romance']",25/5/2004,25/2/2005,"By a sudden order from this father, Shuta happened to work as the manager of the family restaurant, A la mode. There Nishino Purin, whom he had adored, was also working. Though he spent dreamlike days in which he was served sexual treatment by the cute clerks, it didn't last long. He knew another face of the A la mode, it was an organization to protect the Earth. <br><br>
To his surprise, they were the fighters who protected the peace of the Earth. They wielded the Kokoro-energy, which is the energy generated by putting their minds and Shuta's together in order to fight against the evil syndicate, Libido-Kingdom. Will Shuta and the Famires (short for Family Restaurant) fighters be able to save the peace of the Earth while dipping into this harem situation?<br><br>
(Source: AnimeNfo)",SPRING,2004.0,30.0,OVA
1889,"Sora no Iro, Mizu no Iro",2.0,64.0,2484,True,JP,VISUAL_NOVEL,"['Hentai', 'Romance']",28/7/2006,27/6/2008,"Asa &amp; Natsume are both in love with Hajime Saisho. Instead of fighting over him, they both promised to share him equally. However, both girls have to leave him by the end of the summer. As the summer days go by, they each spend their precious time with Hajime, while the day of their fated departure draws near.
<br><br>
(Source: Anime News Network)",SUMMER,2006.0,30.0,OVA
1890,Front Innocent: Mou Hitotsu no Lady Innocent,1.0,63.0,2120,True,JP,ORIGINAL,['Hentai'],10/3/2005,10/3/2005,"During the Civil War, the powerful landowner Carson had a beautiful daughter with an innocent heart. As Faye enjoys an intense sexual relationship with her friend John and her servant girl Sophia, the end of her innocent days draws near. The mysterious Lord Mark has set his eyes on her and will stop at nothing to get her.<br><br>
(Source: Anime-Legion)",SPRING,2005.0,30.0,OVA
1891,Haitokuzuma,2.0,52.0,706,True,JP,MANGA,['Hentai'],25/12/2005,25/12/2006,"Natsumi lives the life of a happy housewife. She however lived on the edge in the past meeting many people and therefore experienced a dark chapter in her life. She has worked hard to forget her dark past but her mind and body will not allow her to do so completely. She has done a good job of controlling herself until one day her husband brought a friend over to the house and that particular friend happened to be someone that she had a fling with during her wilder, darker days. The lust that was caged for so long has now broken free...<br><br>
(Source: Japananime.com)",WINTER,2005.0,30.0,OVA
1892,Kage: Shadow,4.0,54.0,993,True,JP,ORIGINAL,"['Action', 'Hentai']",26/3/2004,26/12/2004,"It is the peaceful Edo period in Japan, and ninjas are hardly needed anymore. Karyu, a particularly skilled ninja, is forced to do work as a hired killer. She is asked to kill a merchant, but when she gets there, she finds that his servant is actually a ninja, who is just as skilled as Karyu. Her name is Uzume. Karyu and Uzume then compete against eachother in a bloody battle for superiority.
<br><br>
(Source: Anime News Network)",SPRING,2004.0,30.0,OVA
1893,Kakyuusei 2: Ki Hanashi Atsumari (Anthology),2.0,48.0,477,True,JP,VISUAL_NOVEL,"['Drama', 'Hentai', 'Romance']",24/3/2006,23/6/2006,"Childhood friends, Ryoma and Tamaki, are not just friends. Actually, they have sexual intercourse, but they're not lovers, either. One day, Tamaki gets angry with Ryoma and announces to break with him because he didn't take contraception measure while they were doing things. <br><br>
However, because they belong to the same club, they have to meet. Seeing their cold attitudes, Yuri tries to make them friends again. However, she can't hide her love toward Ryoma, and confesses her love. Then, they make love, but... <br><br>
(Source: AnimeNfo)",SPRING,2006.0,30.0,OVA
1894,Aniyome,2.0,57.0,737,True,JP,VISUAL_NOVEL,['Hentai'],8/10/2004,14/1/2005,"All his life, Takashi has been compared to his older brother, Satoshi. Satoshi is smarter. More athletic. More handsome. More successful. But despite the constant reminders that he's ""not as good as his brother"", Takashi was never jealous because Satoshi took him in after their parents died. But that was before Satoshi stole Miwa, the love of Takashi&rsquo;s life, and married her.<br><br>
Miwa, both incredibly beautiful and kind, she captured Takashi's heart long before she ever agreed to marry his brother. And now that she&rsquo;s Satoshi's wife, Takashi sees her every day. Sees her with him. Hears her having sex with him through the bedroom wall. And each day Takashi's jealousy towards his brother grows a little more.<br><br>
But it seems the tables may turn when Takashi's voluptuous college professor discovers that Takashi scores in one way over his brother: his sexual prowess. Now with the right clothing, the right hairstyle, and lots and lots of hands-on sexual tutoring, she's going to turn Takashi into a ladies' man that even his brother will envy!<br><br>
(Source: AniDB)",FALL,2004.0,30.0,OVA
